Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3657,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,625102.5431,1914.137271,609.5,857.281459,1985,14,67,67.0,0.0,67,67,3657,914.25,963.8043975,1985,18,0,0,0,0,64,176,546.8963631,1367.240908,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.5714286,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
164,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12195.12195,164.0,0.0,164,164,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6097.560976,6097.560976,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
3878,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,589479.1129,1805.054152,646.3333333,1001.401351,2443,13,61,61.0,0.0,61,61,3878,969.5,1146.863694,2443,19,0,0,0,0,64,176,515.7297576,1289.324394,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.5714286,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
68,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
4445,2,5,478,1803,478,0,239.0,337.9970414,1803,0,360.6,806.3261127,513160.8549,1574.80315,740.8333333,1261.186016,3188,16,81,81.0,0.0,81,81,4445,1111.25,1472.985036,3188,17,0,0,0,0,64,176,449.943757,1124.859393,0,1803,285.125,635.7136457,404131.8393,0,1,0,0,0,0,0,0,2,325.8571429,239.0,360.6,0,0,0,0,0,0,2,478,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
74,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13513.51351,13513.51351,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
3303,2,5,481,1803,481,0,240.5,340.1183618,1803,0,360.6,806.3261127,691492.5825,2119.285498,550.5,795.6727342,1837,13,65,65.0,0.0,65,65,3303,825.75,904.5969176,1837,17,0,0,0,0,64,176,605.5101423,1513.775356,0,1803,285.5,635.8445452,404298.2857,0,1,0,0,0,0,0,0,2,326.2857143,240.5,360.6,0,0,0,0,0,0,2,481,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
69,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14492.75362,14492.75362,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
4124,2,5,489,1803,489,0,244.5,345.775216,1803,0,360.6,806.3261127,555771.096,1697.381183,687.3333333,1063.58952,2609,14,83,83.0,0.0,83,83,4124,1031.0,1223.576179,2609,17,0,0,0,0,64,176,484.9660524,1212.415131,0,1803,286.5,636.2021242,404753.1429,0,1,0,0,0,0,0,0,2,327.4285714,244.5,360.6,0,0,0,0,0,0,2,489,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
78,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12820.51282,12820.51282,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
3242,2,5,481,1803,481,0,240.5,340.1183618,1803,0,360.6,806.3261127,704503.393,2159.161012,540.3333333,763.2251743,1731,14,67,67.0,0.0,67,67,3242,810.5,865.3332691,1731,17,0,0,0,0,64,176,616.9031462,1542.257866,0,1803,285.5,635.8445452,404298.2857,0,1,0,0,0,0,0,0,2,326.2857143,240.5,360.6,0,0,0,0,0,0,2,481,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
405,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4938.271605,405.0,0.0,405,405,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2469.135802,2469.135802,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
8450,2,5,481,1803,481,0,240.5,340.1183618,1803,0,360.6,806.3261127,270295.858,828.4023669,1408.333333,2617.04984,6595,14,77,77.0,0.0,77,77,8450,2112.5,3087.172439,6595,26,0,0,0,0,64,176,236.6863905,591.7159763,0,1803,285.5,635.8445452,404298.2857,0,1,0,0,0,0,0,0,2,326.2857143,240.5,360.6,0,0,0,0,0,0,2,481,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
73,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13698.63014,13698.63014,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
5154,2,5,482,1803,482,0,241.0,340.8254685,1803,0,360.6,806.3261127,443344.9748,1358.168413,859.0,1278.733905,3105,23,121,121.0,0.0,121,121,5154,1288.5,1469.042886,3105,23,0,0,0,0,64,176,388.048118,970.1202949,0,1803,285.625,635.8885656,404354.2679,0,1,0,0,0,0,0,0,2,326.4285714,241.0,360.6,0,0,0,0,0,0,2,482,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
93,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10752.68817,10752.68817,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
2997,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,762762.7628,2335.669002,499.5,741.8616448,1788,14,66,66.0,0.0,66,66,2997,749.25,850.1334699,1788,17,0,0,0,0,64,176,667.3340007,1668.335002,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.5714286,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
93,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10752.68817,10752.68817,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
3915,2,5,481,1803,481,0,240.5,340.1183618,1803,0,360.6,806.3261127,583397.1903,1787.994891,652.5,1034.862068,2574,15,71,71.0,0.0,71,71,3915,978.75,1193.462574,2574,18,0,0,0,0,64,176,510.8556833,1277.139208,0,1803,285.5,635.8445452,404298.2857,0,1,0,0,0,0,0,0,2,326.2857143,240.5,360.6,0,0,0,0,0,0,2,481,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
66,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15151.51515,15151.51515,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
3355,2,5,480,1803,480,0,240.0,339.411255,1803,0,360.6,806.3261127,680476.9001,2086.438152,559.1666667,819.7769005,1904,13,63,63.0,0.0,63,63,3355,838.75,933.7977565,1904,17,0,0,0,0,64,176,596.1251863,1490.312966,0,1803,285.375,635.8007184,404242.5536,0,1,0,0,0,0,0,0,2,326.1428571,240.0,360.6,0,0,0,0,0,0,2,480,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
70,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14285.71429,14285.71429,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
2978,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,767629.2814,2350.570853,496.3333333,711.989513,1713,14,107,107.0,0.0,107,107,2978,744.5,826.1107674,1713,18,0,0,0,0,64,176,671.5916723,1678.979181,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.5714286,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
67,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14925.37313,14925.37313,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
5662,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,403744.26,1236.312257,943.6666667,1126.51279,2371,27,800,800.0,0.0,800,800,5662,1415.5,1604.915055,3212,27,0,0,0,0,64,176,353.2320735,883.0801837,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.5714286,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
65,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15384.61538,15384.61538,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
4369,2,5,478,1803,478,0,239.0,337.9970414,1803,0,360.6,806.3261127,522087.4342,1602.197299,728.1666667,997.2212225,2233,19,166,166.0,0.0,166,166,4369,1092.25,1160.539925,2233,22,0,0,0,0,64,176,457.7706569,1144.426642,0,1803,285.125,635.7136457,404131.8393,0,1,0,0,0,0,0,0,2,325.8571429,239.0,360.6,0,0,0,0,0,0,2,478,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
82,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12195.12195,12195.12195,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
3552,2,5,481,1803,481,0,240.5,340.1183618,1803,0,360.6,806.3261127,643018.018,1970.720721,592.0,922.3103599,2296,13,64,64.0,0.0,64,64,3552,888.0,1058.667086,2296,18,0,0,0,0,64,176,563.0630631,1407.657658,0,1803,285.5,635.8445452,404298.2857,0,1,0,0,0,0,0,0,2,326.2857143,240.5,360.6,0,0,0,0,0,0,2,481,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
70,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14285.71429,14285.71429,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
3504,2,5,489,1803,489,0,244.5,345.775216,1803,0,360.6,806.3261127,654109.589,1997.716895,584.0,833.4806536,1806,18,77,77.0,0.0,77,77,3504,876.0,955.2790168,1806,18,0,0,0,0,64,176,570.7762557,1426.940639,0,1803,286.5,636.2021242,404753.1429,0,1,0,0,0,0,0,0,2,327.4285714,244.5,360.6,0,0,0,0,0,0,2,489,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
69,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14492.75362,14492.75362,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
12592,2,5,481,1803,481,0,240.5,340.1183618,1803,0,360.6,806.3261127,181385.0064,555.9085133,2098.666667,3349.044142,8097,32,166,166.0,0.0,166,166,12592,3148.0,3920.069727,8296,32,0,0,0,0,64,176,158.8310038,397.0775095,0,1803,285.5,635.8445452,404298.2857,0,1,0,0,0,0,0,0,2,326.2857143,240.5,360.6,0,0,0,0,0,0,2,481,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
431,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4640.37123,431.0,0.0,431,431,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2320.185615,2320.185615,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
5819,2,5,481,1803,481,0,240.5,340.1183618,1803,0,360.6,806.3261127,392507.3037,1202.955834,969.8333333,1400.311168,3228,24,120,120.0,0.0,120,120,5819,1454.75,1594.878757,3228,30,0,0,0,0,64,176,343.701667,859.2541674,0,1803,285.5,635.8445452,404298.2857,0,1,0,0,0,0,0,0,2,326.2857143,240.5,360.6,0,0,0,0,0,0,2,481,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
484,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4132.231405,484.0,0.0,484,484,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2066.115702,2066.115702,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
3424,2,5,482,1803,482,0,241.0,340.8254685,1803,0,360.6,806.3261127,667348.1308,2044.392523,570.6666667,808.4824467,1662,18,75,75.0,0.0,75,75,3424,856.0,931.4987923,1755,18,0,0,0,0,64,176,584.1121495,1460.280374,0,1803,285.625,635.8885656,404354.2679,0,1,0,0,0,0,0,0,2,326.4285714,241.0,360.6,0,0,0,0,0,0,2,482,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
67,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14925.37313,14925.37313,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
6019,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,379797.3085,1162.983884,1003.166667,1372.239836,3459,24,536,536.0,0.0,536,536,6019,1504.75,1674.641131,3459,25,0,0,0,0,64,176,332.2811098,830.7027745,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.5714286,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
743,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2691.79004,743.0,0.0,743,743,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1345.89502,1345.89502,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
3752,2,5,482,1803,482,0,241.0,340.8254685,1803,0,360.6,806.3261127,609008.5288,1865.671642,625.3333333,984.3104524,2460,14,84,84.0,0.0,84,84,3752,938.0,1137.355705,2460,18,0,0,0,0,64,176,533.0490405,1332.622601,0,1803,285.625,635.8885656,404354.2679,0,1,0,0,0,0,0,0,2,326.4285714,241.0,360.6,0,0,0,0,0,0,2,482,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
97,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20618.5567,97.0,0.0,97,97,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10309.27835,10309.27835,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
4060,2,5,481,1803,481,0,240.5,340.1183618,1803,0,360.6,806.3261127,562561.5764,1724.137931,676.6666667,1091.358175,2726,13,61,61.0,0.0,61,61,4060,1015.0,1258.157118,2726,18,0,0,0,0,64,176,492.6108374,1231.527094,0,1803,285.5,635.8445452,404298.2857,0,1,0,0,0,0,0,0,2,326.2857143,240.5,360.6,0,0,0,0,0,0,2,481,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
188,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10638.29787,188.0,0.0,188,188,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5319.148936,5319.148936,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
6557,2,5,484,1803,484,0,242.0,342.2396821,1803,0,360.6,806.3261127,348787.5553,1067.561385,1092.833333,1350.656495,3413,14,68,68.0,0.0,68,68,6557,1639.25,1388.971652,3413,18,0,0,0,0,64,176,305.0175385,762.5438463,0,1803,285.875,635.9771868,404466.9821,0,1,0,0,0,0,0,0,2,326.7142857,242.0,360.6,0,0,0,0,0,0,2,484,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
83,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12048.19277,12048.19277,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
4885,2,5,484,1803,484,0,242.0,342.2396821,1803,0,360.6,806.3261127,468167.8608,1432.958035,814.1666667,1246.359084,3060,17,88,88.0,0.0,88,88,4885,1221.25,1426.295289,3060,21,0,0,0,0,64,176,409.4165814,1023.541453,0,1803,285.875,635.9771868,404466.9821,0,1,0,0,0,0,0,0,2,326.7142857,242.0,360.6,0,0,0,0,0,0,2,484,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
94,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21276.59574,94.0,0.0,94,94,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10638.29787,10638.29787,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
8693,2,5,479,1803,479,0,239.5,338.7041482,1803,0,360.6,806.3261127,262510.0656,805.2455999,1448.833333,2902.310074,7311,14,69,69.0,0.0,69,69,8693,2173.25,3464.359429,7311,18,0,0,0,0,64,176,230.0701714,575.1754285,0,1803,285.25,635.7570852,404187.0714,0,1,0,0,0,0,0,0,2,326.0,239.5,360.6,0,0,0,0,0,0,2,479,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
99,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20202.0202,99.0,0.0,99,99,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10101.0101,10101.0101,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
7044,2,5,482,1803,482,0,241.0,340.8254685,1803,0,360.6,806.3261127,324389.5514,993.7535491,1174.0,1780.207853,4096,19,97,97.0,0.0,97,97,7044,1761.0,2028.309477,4096,23,0,0,0,0,64,176,283.9295855,709.8239637,0,1803,285.625,635.8885656,404354.2679,0,1,0,0,0,0,0,0,2,326.4285714,241.0,360.6,0,0,0,0,0,0,2,482,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
68,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
14461,2,5,490,1803,490,0,245.0,346.4823228,1803,0,360.6,806.3261127,158564.4146,484.0605767,2410.166667,3497.748728,8633,46,1104,1104.0,0.0,1104,1104,14461,3615.25,4250.426988,8633,75,0,0,0,0,64,176,138.3030219,345.7575548,0,1803,286.625,636.2476915,404811.125,0,1,0,0,0,0,0,0,2,327.5714286,245.0,360.6,0,0,0,0,0,0,2,490,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
444,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4504.504505,444.0,0.0,444,444,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2252.252252,2252.252252,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
5592,2,5,482,1803,482,0,241.0,340.8254685,1803,0,360.6,806.3261127,408619.4564,1251.788269,932.0,1275.015921,3012,27,210,210.0,0.0,210,210,5592,1398.0,1476.96468,3012,27,0,0,0,0,64,176,357.6537911,894.1344778,0,1803,285.625,635.8885656,404354.2679,0,1,0,0,0,0,0,0,2,326.4285714,241.0,360.6,0,0,0,0,0,0,2,482,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
95,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21052.63158,95.0,0.0,95,95,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10526.31579,10526.31579,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
7092,2,5,482,1803,482,0,241.0,340.8254685,1803,0,360.6,806.3261127,322194.0214,987.0276368,1182.0,1924.218595,4744,16,97,97.0,0.0,97,97,7092,1773.0,2220.880606,4744,18,0,0,0,0,64,176,282.0078962,705.0197406,0,1803,285.625,635.8885656,404354.2679,0,1,0,0,0,0,0,0,2,326.4285714,241.0,360.6,0,0,0,0,0,0,2,482,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
75,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13333.33333,13333.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
3053,2,5,483,1803,483,0,241.5,341.5325753,1803,0,360.6,806.3261127,748771.7,2292.826728,508.8333333,743.6371203,1781,13,94,94.0,0.0,94,94,3053,763.25,859.8784313,1781,17,0,0,0,0,64,176,655.0933508,1637.733377,0,1803,285.75,635.9327795,404410.5,0,1,0,0,0,0,0,0,2,326.5714286,241.5,360.6,0,0,0,0,0,0,2,483,5,1803,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
